flightfare_key,arrivalAirportKey,available_seats
210771,Alicante,-1
210772,Alicante,-1
210773,Alicante,-1
210774,Alicante,-1
210775,Alicante,-1
210776,Alicante,-1
210777,Alicante,-1
210778,Alicante,-1
210779,Alicante,-1
210780,Alicante,-1
210781,Alicante,-1
210782,Alicante,-1
210783,Alicante,-1
210784,Alicante,-1
210785,Alicante,-1
210786,Alicante,-1
210787,Alicante,-1
210788,Alicante,-1
210789,Alicante,-1
210790,Alicante,-1
210791,Alicante,-1
210792,Alicante,-1
210793,Alicante,-1
210794,Alicante,-1
210795,Alicante,-1
210796,Alicante,-1
210797,Alicante,-1
210798,Alicante,-1
210799,Alicante,-1
210800,Alicante,-1
210801,Alicante,-1
210802,Alicante,-1
210803,Alicante,-1
210804,Alicante,-1
210805,Alicante,-1
210806,Alicante,-1
210807,Alicante,-1
210833,Kreta,-1
210834,Kreta,-1
210835,Kreta,-1
210836,Kreta,-1
210837,Kreta,-1
210838,Kreta,-1
210839,Kreta,-1
210840,Kreta,-1
210841,Kreta,-1
210842,Kreta,-1
210843,Kreta,-1
210844,Kreta,-1
210845,Kreta,-1
210846,Kreta,-1
210847,Kreta,-1
210848,Kreta,-1
210849,Kreta,-1
210850,Kreta,-1
210851,Kreta,-1
210852,Kreta,-1
210853,Kreta,-1
210854,Kreta,-1
210855,Kreta,-1
210856,Kreta,-1
210857,Kreta,-1
210908,Palma,-1
210909,Palma,-1
210910,Palma,-1
210911,Palma,-1
210912,Palma,-1
210913,Palma,-1
210914,Palma,-1
210915,Palma,-1
210916,Palma,-1
210917,Palma,-1
210918,Palma,-1
210919,Palma,-1
210920,Palma,-1
210921,Palma,-1
210922,Palma,-1
210923,Palma,-1
210924,Palma,-1
210925,Palma,-1
210926,Palma,-1
210927,Palma,-1
210928,Palma,-1
210929,Palma,-1
210930,Palma,-1
210931,Palma,-1
210932,Palma,-1
210933,Tenerife,-1
210934,Tenerife,-1
210935,Tenerife,-1
210936,Tenerife,-1
210937,Tenerife,-1
210938,Tenerife,-1
210939,Tenerife,-1
210940,Tenerife,-1
210941,Tenerife,-1
210942,Tenerife,-1
210943,Tenerife,-1
210944,Tenerife,-1
210945,Tenerife,-1
210946,Tenerife,-1
210947,Tenerife,-1
210948,Tenerife,-1
210949,Tenerife,-1
210950,Tenerife,-1
210951,Tenerife,-1
210952,Tenerife,-1
210953,Tenerife,-1
210954,Tenerife,-1
210955,Tenerife,-1
210956,Tenerife,-1
210957,Tenerife,-1
210958,Tenerife,-1
210959,Tenerife,-1
210960,Tenerife,-1
210961,Tenerife,-1
210962,Tenerife,-1
210963,Tenerife,-1
210964,Tenerife,-1
210965,Tenerife,-1
210966,Tenerife,-1
210967,Tenerife,-1
210968,Tenerife,-1
210969,Tenerife,-1
210970,Tenerife,-1
210971,Tenerife,-1
210972,Tenerife,-1
210973,Tenerife,-1
210974,Tenerife,-1
210975,Tenerife,-1
210976,Tenerife,-1
210977,Tenerife,-1
210978,Tenerife,-1
210979,Tenerife,-1
210980,Tenerife,-1
210981,Tenerife,-1
210982,Tenerife,-1
210983,Tenerife,-1
210984,Tenerife,-1
210985,Tenerife,-1
210986,Tenerife,-1
210987,Tenerife,-1
210988,Tenerife,-1
210989,Tenerife,-1
210990,Tenerife,-1
210991,Tenerife,-1
210992,Tenerife,-1
210993,Tenerife,-1
210994,Tenerife,-1
210995,Tenerife,-1
210996,Tenerife,-1
210997,Tenerife,-1
210998,Tenerife,-1
210999,Tenerife,-1
211000,Tenerife,-1
211001,Tenerife,-1
211002,Tenerife,-1
211003,Tenerife,-1
211004,Tenerife,-1
211005,Tenerife,-1
211006,Tenerife,-1
211007,Tenerife,-1
211058,Malaga,-1
211059,Malaga,-1
211060,Malaga,-1
211061,Malaga,-1
211062,Malaga,-1
211063,Malaga,-1
211064,Malaga,-1
211065,Malaga,-1
211066,Malaga,-1
211067,Malaga,-1
211068,Malaga,-1
211069,Malaga,-1
211070,Malaga,-1
211071,Malaga,-1
211072,Malaga,-1
211073,Malaga,-1
211074,Malaga,-1
211075,Malaga,-1
211076,Malaga,-1
211077,Malaga,-1
211078,Malaga,-1
211079,Malaga,-1
211080,Malaga,-1
211081,Malaga,-1
211082,Malaga,-1
211083,Malaga,-1
211084,Malaga,-1
211085,Malaga,-1
211086,Malaga,-1
211087,Malaga,-1
211088,Malaga,-1
211089,Malaga,-1
211090,Malaga,-1
211091,Malaga,-1
211092,Malaga,-1
211093,Malaga,-1
211094,Malaga,-1
211095,Malaga,-1
211096,Malaga,-1
211097,Malaga,-1
211098,Malaga,-1
211099,Malaga,-1
211100,Malaga,-1
211101,Malaga,-1
211102,Malaga,-1
211103,Malaga,-1
211104,Malaga,-1
211105,Malaga,-1
211106,Malaga,-1
211107,Malaga,-1
211108,Malaga,-1
211109,Malaga,-1
211110,Malaga,-1
211111,Malaga,-1
211112,Malaga,-1
211113,Malaga,-1
211114,Malaga,-1
211115,Malaga,-1
211116,Malaga,-1
211117,Malaga,-1
211118,Malaga,-1
211119,Malaga,-1
211120,Malaga,-1
211121,Malaga,-1
211122,Malaga,-1
211123,Malaga,-1
211124,Malaga,-1
211125,Malaga,-1
211126,Malaga,-1
211127,Malaga,-1
211128,Malaga,-1
211129,Malaga,-1
211130,Malaga,-1
211131,Malaga,-1
211132,Malaga,-1
211133,Malaga,-1
211134,Malaga,-1
211135,Malaga,-1
211136,Malaga,-1
211137,Malaga,-1
211138,Malaga,-1
211139,Malaga,-1
211140,Malaga,-1
211141,Malaga,-1
211142,Malaga,-1
211143,Malaga,-1
211144,Malaga,-1
211145,Malaga,-1
211146,Malaga,-1
211147,Malaga,-1
211148,Malaga,-1
211149,Malaga,-1
211150,Malaga,-1
211151,Malaga,-1
211152,Malaga,-1
211153,Malaga,-1
211154,Malaga,-1
211180,Palma,-18
211181,Palma,-18
211182,Palma,-18
211183,Palma,-18
211184,Palma,-18
211185,Palma,-18
211186,Palma,-18
211187,Palma,-18
211188,Palma,-18
211189,Palma,-18
211190,Palma,-18
211191,Palma,-18
211192,Palma,-18
211193,Palma,-18
211194,Palma,-18
211195,Palma,-18
211196,Palma,-18
211197,Palma,-18
211198,Palma,-18
211199,Palma,-18
211200,Palma,-18
211201,Palma,-18
211202,Palma,-18
211203,Palma,-18
211204,Palma,-18
211205,Palma,-18
211206,Palma,-18
211207,Palma,-18
211208,Palma,-18
211209,Palma,-18
211210,Palma,-18
211211,Palma,-18
211212,Palma,-18
211213,Palma,-18
211214,Palma,-18
211215,Palma,-18
211216,Palma,-18
211217,Palma,-18
211218,Palma,-18
211219,Palma,-18
211220,Palma,-18
211221,Palma,-18
211222,Palma,-18
211223,Palma,-18
211224,Palma,-18
211225,Palma,-18
211226,Palma,-18
211227,Palma,-18
211228,Palma,-18
211229,Palma,-18
211230,Palma,-18
211231,Palma,-18
211232,Palma,-18
211233,Palma,-18
211234,Palma,-18
211235,Palma,-18
211236,Palma,-18
211237,Palma,-18
211238,Palma,-18
211239,Palma,-18
211240,Palma,-18
211241,Palma,-18
211242,Palma,-18
211243,Palma,-18
211244,Palma,-18
211245,Palma,-18
211246,Palma,-18
211247,Palma,-18
211248,Palma,-18
211249,Palma,-18
211250,Palma,-18
211251,Alicante,-1
211252,Alicante,-1
211253,Alicante,-1
211254,Alicante,-1
211255,Alicante,-1
211256,Alicante,-1
211257,Alicante,-1
211258,Alicante,-1
211259,Alicante,-1
211260,Alicante,-1
211261,Alicante,-1
211262,Alicante,-1
211263,Alicante,-1
211264,Alicante,-1
211265,Alicante,-1
211266,Alicante,-1
211267,Alicante,-1
211268,Alicante,-1
211269,Alicante,-1
211270,Alicante,-1
211271,Alicante,-1
211272,Alicante,-1
211273,Alicante,-1
211274,Alicante,-1
211275,Alicante,106
211276,Alicante,106
211277,Alicante,106
211278,Alicante,106
211279,Alicante,106
211280,Alicante,106
211281,Alicante,106
211282,Alicante,106
211283,Alicante,106
211284,Alicante,106
211285,Alicante,106
211286,Alicante,106
211287,Alicante,106
211288,Alicante,106
211289,Alicante,106
211290,Alicante,106
211291,Alicante,106
211292,Alicante,106
211293,Alicante,106
211294,Alicante,106
211295,Alicante,106
211296,Alicante,106
211297,Alicante,106
211298,Brindisi,102
211299,Brindisi,102
211300,Brindisi,102
211301,Brindisi,102
211302,Brindisi,102
211303,Brindisi,102
211304,Brindisi,102
211305,Brindisi,102
211306,Brindisi,102
211307,Brindisi,102
211308,Brindisi,102
211309,Brindisi,102
211310,Brindisi,102
211311,Brindisi,102
211312,Brindisi,102
211313,Brindisi,102
211314,Brindisi,102
211315,Brindisi,102
211316,Brindisi,102
211317,Brindisi,102
211318,Brindisi,102
211319,Brindisi,102
211320,Brindisi,102
211321,Brindisi,102
211322,Faro,-1
211323,Faro,-1
211324,Faro,-1
211325,Faro,-1
211326,Faro,-1
211327,Faro,-1
211328,Faro,-1
211329,Faro,-1
211330,Faro,-1
211331,Faro,-1
211332,Faro,-1
211333,Faro,-1
211334,Faro,-1
211335,Faro,-1
211336,Faro,-1
211337,Faro,-1
211338,Faro,-1
211339,Faro,-1
211340,Faro,-1
211341,Faro,-1
211342,Faro,-1
211343,Faro,-1
211344,Faro,-1
211345,Faro,-1
211346,Faro,-1
211347,Faro,-1
211348,Faro,-1
211349,Faro,-1
211350,Faro,-1
211351,Faro,-1
211352,Faro,-1
211353,Faro,-1
211354,Faro,-1
211355,Faro,-1
211356,Faro,-1
211357,Faro,-1
211358,Faro,-1
211359,Faro,-1
211360,Faro,-1
211361,Faro,-1
211362,Faro,-1
211363,Faro,-1
211364,Faro,-1
211365,Faro,-1
211366,Faro,-1
211367,Faro,-1
211368,Faro,-1
211369,Faro,-1
211370,Faro,-1
211371,Faro,-1
211372,Faro,-1
211373,Faro,-1
211374,Faro,-1
211375,Faro,-1
211376,Faro,-1
211377,Faro,-1
211378,Faro,-1
211379,Faro,-1
211380,Faro,-1
211381,Faro,-1
211382,Faro,-1
211383,Faro,-1
211384,Faro,-1
211385,Faro,-1
211386,Faro,-1
211387,Faro,-1
211388,Faro,-1
211389,Faro,-1
211390,Faro,-1
211391,Faro,-1
211392,Faro,-1
211393,Faro,-1
211394,Faro,90
211395,Faro,90
211396,Faro,90
211397,Faro,90
211398,Faro,90
211399,Faro,90
211400,Faro,90
211401,Faro,90
211402,Faro,90
211403,Faro,90
211404,Faro,90
211405,Faro,90
211406,Faro,90
211407,Faro,90
211408,Faro,90
211409,Faro,90
211410,Faro,90
211411,Faro,90
211412,Faro,90
211413,Faro,90
211414,Faro,90
211415,Faro,90
211416,Faro,90
211417,Faro,90
211467,Ibiza,80
211468,Ibiza,80
211469,Ibiza,80
211470,Ibiza,80
211471,Ibiza,80
211472,Ibiza,80
211473,Ibiza,80
211474,Ibiza,80
211475,Ibiza,80
211476,Ibiza,80
211477,Ibiza,80
211478,Ibiza,80
211479,Ibiza,80
211480,Ibiza,80
211481,Ibiza,80
211482,Ibiza,80
211483,Ibiza,80
211484,Ibiza,80
211485,Ibiza,80
211486,Ibiza,80
211487,Ibiza,80
211488,Ibiza,80
211489,Ibiza,80
211490,Ibiza,80
211491,Palma,-1
211492,Palma,-1
211493,Palma,-1
211494,Palma,-1
211495,Palma,-1
211496,Palma,-1
211497,Palma,-1
211498,Palma,-1
211499,Palma,-1
211500,Palma,-1
211501,Palma,-1
211502,Palma,-1
211503,Palma,-1
211504,Palma,-1
211505,Palma,-1
211506,Palma,-1
211507,Palma,-1
211508,Palma,-1
211509,Palma,-1
211510,Palma,-1
211511,Palma,-1
211512,Palma,-1
211513,Palma,-1
211514,Palma,-1
211515,Rhodos,-1
211516,Rhodos,-1
211517,Rhodos,-1
211518,Rhodos,-1
211519,Rhodos,-1
211520,Rhodos,-1
211521,Rhodos,-1
211522,Rhodos,-1
211523,Rhodos,-1
211524,Rhodos,-1
211525,Rhodos,-1
211526,Rhodos,-1
211527,Rhodos,-1
211528,Rhodos,-1
211529,Rhodos,-1
211530,Rhodos,-1
211531,Rhodos,-1
211532,Rhodos,-1
211533,Rhodos,-1
211534,Rhodos,-1
211535,Rhodos,-1
211536,Rhodos,-1
211537,Rhodos,-1
211538,Rhodos,-1
211539,Rhodos,-1
211540,Malaga,-1
211541,Malaga,-1
211542,Malaga,-1
211543,Malaga,-1
211544,Malaga,-1
211545,Malaga,-1
211546,Malaga,-1
211547,Malaga,-1
211548,Malaga,-1
211549,Malaga,-1
211550,Malaga,-1
211551,Malaga,-1
211552,Malaga,-1
211553,Malaga,-1
211554,Malaga,-1
211555,Malaga,-1
211556,Malaga,-1
211557,Malaga,-1
211558,Malaga,-1
211559,Malaga,-1
211560,Malaga,-1
211561,Malaga,-1
211562,Malaga,-1
211563,Malaga,-1
211564,Malaga,-1
211589,Faro,-1
211590,Faro,-1
211591,Faro,-1
211592,Faro,-1
211593,Faro,-1
211594,Faro,-1
211595,Faro,-1
211596,Faro,-1
211597,Faro,-1
211598,Faro,-1
211599,Faro,-1
211600,Faro,-1
211601,Faro,-1
211602,Faro,-1
211603,Faro,-1
211604,Faro,-1
211605,Faro,-1
211606,Faro,-1
211607,Faro,-1
211608,Faro,-1
211609,Faro,-1
211610,Faro,-1
211611,Faro,-1
211612,Faro,-1
211613,Faro,-1
211663,Alicante,-1
211664,Alicante,-1
211665,Alicante,-1
211666,Alicante,-1
211667,Alicante,-1
211668,Alicante,-1
211669,Alicante,-1
211670,Alicante,-1
211671,Alicante,-1
211672,Alicante,-1
211673,Alicante,-1
211674,Alicante,-1
211675,Alicante,-1
211676,Alicante,-1
211677,Alicante,-1
211678,Alicante,-1
211679,Alicante,-1
211680,Alicante,-1
211681,Alicante,-1
211682,Alicante,-1
211683,Alicante,-1
211684,Alicante,-1
211685,Alicante,-1
211686,Alicante,-1
211734,Kreta,-1
211735,Kreta,-1
211736,Kreta,-1
211737,Kreta,-1
211738,Kreta,-1
211739,Kreta,-1
211740,Kreta,-1
211741,Kreta,-1
211742,Kreta,-1
211743,Kreta,-1
211744,Kreta,-1
211745,Kreta,-1
211746,Kreta,-1
211747,Kreta,-1
211748,Kreta,-1
211749,Kreta,-1
211750,Kreta,-1
211751,Kreta,-1
211752,Kreta,-1
211753,Kreta,-1
211754,Kreta,-1
211755,Kreta,-1
211756,Kreta,-1
211757,Kreta,-1
211758,Kreta,-1
211784,Palma,-1
211785,Palma,-1
211786,Palma,-1
211787,Palma,-1
211788,Palma,-1
211789,Palma,-1
211790,Palma,-1
211791,Palma,-1
211792,Palma,-1
211793,Palma,-1
211794,Palma,-1
211795,Palma,-1
211796,Palma,-1
211797,Palma,-1
211798,Palma,-1
211799,Palma,-1
211800,Palma,-1
211801,Palma,-1
211802,Palma,-1
211803,Palma,-1
211804,Palma,-1
211805,Palma,-1
211806,Palma,-1
211807,Palma,-1
211808,Palma,-1
211834,Palermo,-1
211835,Palermo,-1
211836,Palermo,-1
211837,Palermo,-1
211838,Palermo,-1
211839,Palermo,-1
211840,Palermo,-1
211841,Palermo,-1
211842,Palermo,-1
211843,Palermo,-1
211844,Palermo,-1
211845,Palermo,-1
211846,Palermo,-1
211847,Palermo,-1
211848,Palermo,-1
211849,Palermo,-1
211850,Palermo,-1
211851,Palermo,-1
211852,Palermo,-1
211853,Palermo,-1
211854,Palermo,-1
211855,Palermo,-1
211856,Palermo,-1
211857,Palermo,-1
211858,Palermo,-1
211859,Tenerife,-1
211860,Tenerife,-1
211861,Tenerife,-1
211862,Tenerife,-1
211863,Tenerife,-1
211864,Tenerife,-1
211865,Tenerife,-1
211866,Tenerife,-1
211867,Tenerife,-1
211868,Tenerife,-1
211869,Tenerife,-1
211870,Tenerife,-1
211871,Tenerife,-1
211872,Tenerife,-1
211873,Tenerife,-1
211874,Tenerife,-1
211875,Tenerife,-1
211876,Tenerife,-1
211877,Tenerife,-1
211878,Tenerife,-1
211879,Tenerife,-1
211880,Tenerife,-1
211881,Tenerife,-1
211882,Tenerife,-1
211883,Tenerife,-1
211884,Malaga,-1
211885,Malaga,-1
211886,Malaga,-1
211887,Malaga,-1
211888,Malaga,-1
211889,Malaga,-1
211890,Malaga,-1
211891,Malaga,-1
211892,Malaga,-1
211893,Malaga,-1
211894,Malaga,-1
211895,Malaga,-1
211896,Malaga,-1
211897,Malaga,-1
211898,Malaga,-1
211899,Malaga,-1
212000,Malaga,-1
212001,Malaga,-1
212002,Malaga,-1
212003,Malaga,-1
212004,Malaga,-1
212005,Malaga,-1
212006,Malaga,-1
212007,Malaga,-1
212008,Malaga,-1
212009,Malaga,-1
212010,Malaga,-1
212011,Malaga,-1
212012,Malaga,-1
212013,Malaga,-1
212014,Malaga,-1
212015,Malaga,-1
212016,Malaga,-1
212017,Malaga,-1
212018,Malaga,-1
212019,Malaga,-1
212020,Malaga,-1
212021,Malaga,-1
212022,Malaga,-1
212023,Malaga,-1
212024,Malaga,-1
212025,Palma,-1
212026,Palma,-1
212027,Palma,-1
212028,Palma,-1
212029,Palma,-1
212030,Palma,-1
212031,Palma,-1
212032,Palma,-1
212033,Palma,-1
212034,Palma,-1
212035,Palma,-1
212036,Palma,-1
212037,Palma,-1
212038,Palma,-1
212039,Palma,-1
212040,Palma,-1
212041,Palma,-1
212042,Palma,-1
212043,Palma,-1
212044,Palma,-1
212045,Palma,-1
212046,Palma,-1
212047,Palma,-1
212048,Palma,-1
212049,Palma,-1
212097,Palma,-18
212098,Palma,-18
212099,Palma,-18
212100,Palma,-18
212101,Palma,-18
212102,Palma,-18
212103,Palma,-18
212104,Palma,-18
212105,Palma,-18
212106,Palma,-18
212107,Palma,-18
212108,Palma,-18
212109,Palma,-18
212110,Palma,-18
212111,Palma,-18
212112,Palma,-18
212113,Palma,-18
212114,Palma,-18
212115,Palma,-18
212116,Palma,-18
212117,Palma,-18
212118,Palma,-18
212119,Palma,-18
212120,Palma,-18
212121,Palma,-18
212122,Palma,-18
212123,Palma,-18
212124,Palma,-18
212125,Palma,-18
212126,Palma,-18
212127,Palma,-18
212128,Palma,-18
212129,Palma,-18
212130,Palma,-18
212131,Palma,-18
212132,Palma,-18
212133,Palma,-18
212134,Palma,-18
212135,Palma,-18
212136,Palma,-18
212137,Palma,-18
212138,Palma,-18
212139,Palma,-18
212140,Palma,-18
212141,Palma,-18
212142,Palma,-18
212143,Palma,-18
212144,Palma,-18
212145,Palma,-18
212146,Palma,-18
212147,Palma,-18
212148,Palma,-18
212149,Palma,-18
212150,Palma,-18
212151,Palma,-18
212152,Palma,-18
212153,Palma,-18
212154,Palma,-18
212155,Palma,-18
212156,Palma,-18
212157,Palma,-18
212158,Palma,-18
212159,Palma,-18
212160,Palma,-18
212161,Palma,-18
212162,Palma,-18
212163,Palma,-18
212164,Palma,-18
212165,Palma,-18
212166,Palma,-18
212167,Palma,-18
212168,Alicante,-1
212169,Alicante,-1
212170,Alicante,-1
212171,Alicante,-1
212172,Alicante,-1
212173,Alicante,-1
212174,Alicante,-1
212175,Alicante,-1
212176,Alicante,-1
212177,Alicante,-1
212178,Alicante,-1
212179,Alicante,-1
212180,Alicante,-1
212181,Alicante,-1
212182,Alicante,-1
212183,Alicante,-1
212184,Alicante,-1
212185,Alicante,-1
212186,Alicante,-1
212187,Alicante,-1
212188,Alicante,-1
212189,Alicante,-1
212190,Alicante,-1
212191,Alicante,-1
212192,Alicante,106
212193,Alicante,106
212194,Alicante,106
212195,Alicante,106
212196,Alicante,106
212197,Alicante,106
212198,Alicante,106
212199,Alicante,106
212200,Alicante,106
212201,Alicante,106
212202,Alicante,106
212203,Alicante,106
212204,Alicante,106
212205,Alicante,106
212206,Alicante,106
212207,Alicante,106
212208,Alicante,106
212209,Alicante,106
212210,Alicante,106
212211,Alicante,106
212212,Alicante,106
212213,Alicante,106
212214,Alicante,106
212215,Brindisi,102
212216,Brindisi,102
212217,Brindisi,102
212218,Brindisi,102
212219,Brindisi,102
212220,Brindisi,102
212221,Brindisi,102
212222,Brindisi,102
212223,Brindisi,102
212224,Brindisi,102
212225,Brindisi,102
212226,Brindisi,102
212227,Brindisi,102
212228,Brindisi,102
212229,Brindisi,102
212230,Brindisi,102
212231,Brindisi,102
212232,Brindisi,102
212233,Brindisi,102
212234,Brindisi,102
212235,Brindisi,102
212236,Brindisi,102
212237,Brindisi,102
212238,Brindisi,102
212239,Faro,-1
212240,Faro,-1
212241,Faro,-1
212242,Faro,-1
212243,Faro,-1
212244,Faro,-1
212245,Faro,-1
212246,Faro,-1
212247,Faro,-1
212248,Faro,-1
212249,Faro,-1
212250,Faro,-1
212251,Faro,-1
212252,Faro,-1
212253,Faro,-1
212254,Faro,-1
212255,Faro,-1
212256,Faro,-1
212257,Faro,-1
212258,Faro,-1
212259,Faro,-1
212260,Faro,-1
212261,Faro,-1
212262,Faro,-1
212263,Faro,-1
212264,Faro,-1
212265,Faro,-1
212266,Faro,-1
212267,Faro,-1
212268,Faro,-1
212269,Faro,-1
212270,Faro,-1
212271,Faro,-1
212272,Faro,-1
212273,Faro,-1
212274,Faro,-1
212275,Faro,-1
212276,Faro,-1
212277,Faro,-1
212278,Faro,-1
212279,Faro,-1
212280,Faro,-1
212281,Faro,-1
212282,Faro,-1
212283,Faro,-1
212284,Faro,-1
212285,Faro,-1
212286,Faro,-1
212287,Faro,-1
212288,Faro,-1
212289,Faro,-1
212290,Faro,-1
212291,Faro,-1
212292,Faro,-1
212293,Faro,-1
212294,Faro,-1
212295,Faro,-1
212296,Faro,-1
212297,Faro,-1
212298,Faro,-1
212299,Faro,-1
212300,Faro,-1
212301,Faro,-1
212302,Faro,-1
212303,Faro,-1
212304,Faro,-1
212305,Faro,-1
212306,Faro,-1
212307,Faro,-1
212308,Faro,-1
212309,Faro,-1
212310,Faro,-1
212311,Faro,90
212312,Faro,90
212313,Faro,90
212314,Faro,90
212315,Faro,90
212316,Faro,90
212317,Faro,90
212318,Faro,90
212319,Faro,90
212320,Faro,90
212321,Faro,90
212322,Faro,90
212323,Faro,90
212324,Faro,90
212325,Faro,90
212326,Faro,90
212327,Faro,90
212328,Faro,90
212329,Faro,90
212330,Faro,90
212331,Faro,90
212332,Faro,90
212333,Faro,90
212334,Faro,90
212384,Ibiza,80
212385,Ibiza,80
212386,Ibiza,80
212387,Ibiza,80
212388,Ibiza,80
212389,Ibiza,80
212390,Ibiza,80
212391,Ibiza,80
212392,Ibiza,80
212393,Ibiza,80
212394,Ibiza,80
212395,Ibiza,80
212396,Ibiza,80
212397,Ibiza,80
212398,Ibiza,80
212399,Ibiza,80
212400,Ibiza,80
212401,Ibiza,80
212402,Ibiza,80
212403,Ibiza,80
212404,Ibiza,80
212405,Ibiza,80
212406,Ibiza,80
212407,Ibiza,80
212408,Napels,148
212409,Napels,148
212410,Napels,148
212411,Napels,148
212412,Napels,148
212413,Napels,148
212414,Napels,148
212415,Napels,148
212416,Napels,148
212417,Napels,148
212418,Palma,-1
212419,Palma,-1
212420,Palma,-1
212421,Palma,-1
212422,Palma,-1
212423,Palma,-1
212424,Palma,-1
212425,Palma,-1
212426,Palma,-1
212427,Palma,-1
212428,Palma,-1
212429,Palma,-1
212430,Palma,-1
212431,Palma,-1
212432,Palma,-1
212433,Palma,-1
212434,Palma,-1
212435,Palma,-1
212436,Palma,-1
212437,Palma,-1
212438,Palma,-1
212439,Palma,-1
212440,Palma,-1
212441,Palma,-1
212442,Rhodos,-1
212443,Rhodos,-1
212444,Rhodos,-1
212445,Rhodos,-1
212446,Rhodos,-1
212447,Rhodos,-1
212448,Rhodos,-1
212449,Rhodos,-1
212450,Rhodos,-1
212451,Rhodos,-1
212452,Rhodos,-1
212453,Rhodos,-1
212454,Rhodos,-1
212455,Rhodos,-1
212456,Rhodos,-1
212457,Rhodos,-1
212458,Rhodos,-1
212459,Rhodos,-1
212460,Rhodos,-1
212461,Rhodos,-1
212462,Rhodos,-1
212463,Rhodos,-1
212464,Rhodos,-1
212465,Rhodos,-1
212466,Rhodos,-1
212467,Tenerife,50
212468,Tenerife,50
212469,Tenerife,50
212470,Tenerife,50
212471,Tenerife,50
212472,Tenerife,50
212473,Tenerife,50
212474,Tenerife,50
212475,Tenerife,50
212476,Tenerife,50
212477,Malaga,-1
212478,Malaga,-1
212479,Malaga,-1
212480,Malaga,-1
212481,Malaga,-1
212482,Malaga,-1
212483,Malaga,-1
212484,Malaga,-1
212485,Malaga,-1
212486,Malaga,-1
212487,Malaga,-1
212488,Malaga,-1
212489,Malaga,-1
212490,Malaga,-1
212491,Malaga,-1
212492,Malaga,-1
212493,Malaga,-1
212494,Malaga,-1
212495,Malaga,-1
212496,Malaga,-1
212497,Malaga,-1
212498,Malaga,-1
212499,Malaga,-1
212500,Malaga,-1
212501,Malaga,-1
212526,Faro,-1
212527,Faro,-1
212528,Faro,-1
212529,Faro,-1
212530,Faro,-1
212531,Faro,-1
212532,Faro,-1
212533,Faro,-1
212534,Faro,-1
212535,Faro,-1
212536,Faro,-1
212537,Faro,-1
212538,Faro,-1
212539,Faro,-1
212540,Faro,-1
212541,Faro,-1
212542,Faro,-1
212543,Faro,-1
212544,Faro,-1
212545,Faro,-1
212546,Faro,-1
212547,Faro,-1
212548,Faro,-1
212549,Faro,-1
212550,Faro,-1
212610,Malaga,-1
212611,Malaga,-1
212612,Malaga,-1
212613,Malaga,-1
212614,Malaga,-1
212615,Malaga,-1
212616,Malaga,-1
212617,Malaga,-1
212618,Malaga,-1
212619,Malaga,-1
212620,Alicante,-1
212621,Alicante,-1
212622,Alicante,-1
212623,Alicante,-1
212624,Alicante,-1
212625,Alicante,-1
212626,Alicante,-1
212627,Alicante,-1
212628,Alicante,-1
212629,Alicante,-1
212630,Alicante,-1
212631,Alicante,-1
212632,Alicante,-1
212633,Alicante,-1
212634,Alicante,-1
212635,Alicante,-1
212636,Alicante,-1
212637,Alicante,-1
212638,Alicante,-1
212639,Alicante,-1
212640,Alicante,-1
212641,Alicante,-1
212642,Alicante,-1
212643,Alicante,-1
212691,Kreta,-1
212692,Kreta,-1
212693,Kreta,-1
212694,Kreta,-1
212695,Kreta,-1
212696,Kreta,-1
212697,Kreta,-1
212698,Kreta,-1
212699,Kreta,-1
212700,Kreta,-1
212701,Kreta,-1
212702,Kreta,-1
212703,Kreta,-1
212704,Kreta,-1
212705,Kreta,-1
212706,Kreta,-1
212707,Kreta,-1
212708,Kreta,-1
212709,Kreta,-1
212710,Kreta,-1
212711,Kreta,-1
212712,Kreta,-1
212713,Kreta,-1
212714,Kreta,-1
212715,Kreta,-1
212741,Palma,-1
212742,Palma,-1
212743,Palma,-1
212744,Palma,-1
212745,Palma,-1
212746,Palma,-1
212747,Palma,-1
212748,Palma,-1
212749,Palma,-1
212750,Palma,-1
212751,Palma,-1
212752,Palma,-1
212753,Palma,-1
212754,Palma,-1
212755,Palma,-1
212756,Palma,-1
212757,Palma,-1
212758,Palma,-1
212759,Palma,-1
212760,Palma,-1
212761,Palma,-1
212762,Palma,-1
212763,Palma,-1
212764,Palma,-1
212765,Palma,-1
212791,Palermo,-1
212792,Palermo,-1
212793,Palermo,-1
212794,Palermo,-1
212795,Palermo,-1
212796,Palermo,-1
212797,Palermo,-1
212798,Palermo,-1
212799,Palermo,-1
212800,Palermo,-1
212801,Palermo,-1
212802,Palermo,-1
212803,Palermo,-1
212804,Palermo,-1
212805,Palermo,-1
212806,Palermo,-1
212807,Palermo,-1
212808,Palermo,-1
212809,Palermo,-1
212810,Palermo,-1
212811,Palermo,-1
212812,Palermo,-1
212813,Palermo,-1
212814,Palermo,-1
212815,Palermo,-1
212816,Tenerife,-1
212817,Tenerife,-1
212818,Tenerife,-1
212819,Tenerife,-1
212820,Tenerife,-1
